,text,polarity,sentiment
1661,france administered first dose pfizerbiontech vaccine total 50 people zeros missing p,0.016666666666666663,Positive
1662,flahault zeclint well check page 132 pfizerbiontech covid19 vaccine protocol highly recommend women,0.16,Positive
1663,sidebyside comparison pfizerbiontech moderna vaccines vaccine covidvaccine pfizerbiontech,0.0,Neutral
1664,twittervers u taken pfizer moderna vaccine amp least three days since wud pl,-0.3,Negative
1665,pfizerbiontech vaccine bottle containing 5 doses need prepared healthcare personnel remixing,0.0,Neutral
1666,getting covid19 vaccine stand waiting line drmarcsiegel,0.0,Neutral
1667,coronavirus first person receive pfizerbiontech vaccine dubai shares means,0.25,Positive
1668,pfizerbiontech germans made huge mistake worldenglish,0.4000000000000001,Positive
1669,lebanon reserving nearly 2 million doses pfizerbiontech vaccine fight coronavirus amount cover,0.1,Positive
1670,quindi che caxxo li famo fa hence fcuk get jab covid19 covidvaccine,0.0,Neutral
1671,one best christmas gifts ive ever received part weekend protect family friends patient,1.0,Positive
1672,pfizerbiontech vaccine delivery spain delayed via daily_states covid covid19,0.0,Neutral
1673,received 1st dose pfizerbiontech vaccine part first healthcare provider vaccinati,0.25,Positive
1674,constantly recieving questions covid19 vaccine useful vaccineingredient sheet,0.15,Positive
1675,got pfizer vaccine side effects via youtube vaccine pfizerbiontech pfizervaccine,0.0,Neutral
1676,getting vaccinated pfizer pfizerbiontech vaccine,0.0,Neutral
1677,got dad take pfizervaccine incredibly lucky get opportunity vulnerable member,-0.08333333333333334,Negative
1678,feels like historic victory medical science hoping vaccine becomes available soon everyone around,0.13333333333333333,Positive
1679,ho drtedros drtedros healthforall led pfizerbiontech pfizervaccine coronavirusvaccine,0.0,Neutral
1680,2 shots today 1 pfizerbiontech covid19 vaccine followed julio 1942 shots,0.0,Neutral
1681,75 year old khazarian man beit shean died monday morning cardiac arrest 2 hours receiving,0.0,Neutral
1682,dose 1 pfizerbiontech covid vaccine complete,0.1,Positive
1683,dr mia taormina infection prevention expert villa got vaccine wecanendthis wemakepeoplebetter,0.0,Neutral
1684,tracking coronavirus vaccine state state covid19 coronavirus pfizervaccine,0.0,Neutral
1685,happy mother getting pfizerbiontech vaccine yesterday thank dubai dha_dubai,0.8,Positive
1686,health professionals elderly first get vaccinated country coming weeks,0.25,Positive
1687,pfizer ceo albert bourla yet take coronavirus vaccine developed company along biontech sa,0.1,Positive
1688,pfizerbiontechbiotech cv19 vaccine ingrediants lethal injections killing death row inmates,0.0,Neutral
1689,spains health minister said country facing delay fresh delivery pfizerbiontech vacc,0.3,Positive
1690,cool things didnt know pfizerbiontech vaccine read full article,0.35,Positive
1691,davidkingtheo potus vp secpompeo pfizer vonderleyen davidsassoli pontifex un un4indigenous oxfam msf,0.0,Neutral
1692,delay supply issues looming every state coronavirus vaccine rollout messy united st,-0.2,Negative
1693,pfizerbiontech vaccine prevent deaths given patients admitted hospital covid19,0.0,Neutral
1694,wuhanviruspandemic vaccines pfizerbiontech delivery 8 european nations postponed questionwhat assurance,0.0,Neutral
1695,bashirahmaad come beholdest thou thine prophecy 4 years counting training commenced w,0.0,Neutral
1696,first dose pfizerbiontech covid19vaccine,0.25,Positive
1697,lithuania moves fast vaccinate medics 2270 medical workers vaccinated already 1st daysunday thnx hard,-0.030555555555555558,Negative
1698,wonder vaccinated people belgium germany countries asked fill similar form prior get,0.0,Neutral
1699,maxichijioke hatred may ask said true buhari southerner every death,0.35,Positive
1700,nstbusiness pharmaniaga bhd ready efficiently distribute covid19 vaccines expected ready,0.10000000000000002,Positive
1701,absolutely correct cleric one exempted belief worldview sides evil evil lead,-0.6,Negative
1702,covid19 covid19vaccine pfizercovidvaccine pfizerbiontech coronavaccine coronavirusvaccine journ,0.0,Neutral
1703,incredibly grateful scientists developed covid19 vaccines giants whose shoulders stoo,0.5,Positive
1704,erictopol andrewwsteele astrazeneca uniofoxford 10 million pfizercovidvaccine 3rd vaccine novavax pro,0.0,Neutral
1705,reverse engineering source code pfizerbiontech vaccine,0.0,Neutral
1706,received first dose covid19 vaccine feelinggood pfizervaccine pfizercovidvaccine,0.25,Positive
1707,non molecular biologist geeks good detailed analysis mrna covidvaccine f,0.55,Positive
1708,mrna went scientific backwater pandemic crusher covidー19 coronavirus,0.0,Neutral
1709,discussing friend pfizerbiontech covidvaccine human cells express spike antigen,0.0,Neutral
1710,justintrudeau sex workers need prioritized moderna_tx amp pfizer covidvaccine intersecti,0.0,Neutral
1711,delivered covid ー 19 vaccine 6 months waiting aids ebola vaccines,0.0,Neutral
1712,done first dose covid19 vaccine pfizerbiontech,0.25,Positive
1713,couldnt agree well put joydeep joydeepgrover pfizerbiontech oxfordvaccine mhra goldstandard nhs,0.0,Neutral
1714,reason dont worry polio measles diphteria tetanus pertussis rubella measles amp pathogens beca,0.0,Neutral
1715,germany started covid vaccination biontec pfizerbiontech,0.0,Neutral
1716,want tell vaccine stored 70c stays stable soon take,0.0,Neutral
1717,french police demonstratong covidー19 vaccination biontech pfizerbiontech cohones unlike ge,0.0,Neutral
1718,lebanon get first vaccines february coronavirus covid_19 vaccine pfizerbiontech,0.25,Positive
1719,im still unsure whether pfizerbiontech vaccine,0.0,Neutral
1720,order priority vaccine c19 covidvaccine pfizerbiontech pfizer covid19,0.0,Neutral
1721,vaccination started berlin brandenburg hopefully better 2021 deutschland covidー19,0.5,Positive
1722,money shot pfizerbiontech latechristmaspresent covid19 yesimoneofthosepeople bartshealth docsforvax,0.0,Neutral
1723,pfizerbiontech havent submitted covid vaccine anvisa president republic brazil sai,0.0,Neutral
1724,pfizerbiontech pfizervaccine treat vaccine design opensource order manufacture,0.0,Neutral
1725,katalinkarikó mrnavaccine pfizerbiontech moderna biontechs need twice modernas difference existe,0.0,Neutral
1726,lets hope evidencedbased politicsbased medicine without medical staff access da,0.0,Neutral
1727,european union rolled pfizer biontech vaccine another vaccine could see approval europe,0.0,Neutral
1728,latest coronavirus pandemic vaccines pfizer,0.5,Positive
1729,president klausiohannis said romaniawould donate 200000 doses pfizerbiontech covid19 vaccine r,0.0,Neutral
1730,covid eu buy extra 100 million pfizerbiontech vaccine doses,0.0,Neutral
1731,frontline worker decided protect family coworkers nonetheless patients getting,0.0,Neutral
1732,october 2020 pfizerbiontech started vaccine trials south africans fda approval south,0.0,Neutral
1733,48 hours 1st dose pfizerbiontech vaccine side effect sore arm wouldnt,0.0,Neutral
1734,booked get covid19 vaccine tomorrow teamqeh excitednervousoverwhelmed mixed emotions year,0.0,Neutral
1735,today healing contest pixarsoul vs pfizerbiontech fight,0.0,Neutral
1736,im grateful healthcare workers around globe uabmedicine keeping us healthy safe,0.5,Positive
1737,simonbradley8 phe_uk dont think think accepting less stringency exact 21d booster pfizerbiontech p,0.04166666666666667,Positive
1738,pms spokesman said uk recd 25 dec 22 new deliveries pfizerbiontech covid19 vaccines however,0.13636363636363635,Positive
1739,welcome flexibility pfizerbiontech recommended 21 day interval two,0.8,Positive
1740,india providing emergency approval pfizerbiontech vacc already administered many cou,0.5,Positive
1741,frontline worker covid19 blood samples today received first shot covid19 vaccine pfizerbiontech,0.25,Positive
1742,sideeffects tests results first covid19 vaccine pfizer looks promising encouraging,0.225,Positive
1743,oxfordastrazeneca moderna pfizerbiontech novavax johnson amp johnson time include kids ages 212 v,0.0,Neutral
1744,ok round one good anticovid19 science juice 19th second thanks pfizerbiontech,0.24,Positive
1745,vonderleyen pfizer pfizer pfizerbiontech covidvaccine could stop nicolasturgeoninterest,0.0,Neutral
1746,weve collated responses commonly asked questions pfizerbiontech covidvaccine,-0.3,Negative
1747,pfizerbiontech covidvaccine multiple dose vial contains 045 ml 18 ml 09 sodium chloride injection usp,0.0,Neutral
1748,covidvaccine appointment booked pfizerbiontech getvaccinated people lets end pandemic,0.0,Neutral
1749,historic moment annie lynch liberties dublin becomes first person republic ir,0.125,Positive
1750,confidence science prayers covidvaccine pfizerbiontech,0.0,Neutral
1751,myotonicdystrophy real fear coronavirus one hand use cpap,0.2,Positive
1752,didnt happen post twitter right grateful uvahealthnews scientists across world,0.2857142857142857,Positive
1753,katalinkarikó stablity mrnavaccine pfizerbiontech moderna right 1methyl3pseudouridinemrna aft,0.2857142857142857,Positive
1754,congressmanraja yonomevacuno pfizerbiontech mers man_made_virus_me_ rabies pcr,0.0,Neutral
1755,79yearold patient named annie liberties first receive vaccine republic ir,0.25,Positive
1756,pfizerbiontech vaccine assessed mhragovuk vaccinessavelives covid19,0.0,Neutral
1757,endrifuga rama pay tribute soros americans ways pfizerbiontech soros weak v,-0.375,Negative
1758,heroof2020 ugursahin ozkemtureci work covidvaccine breakout performance,0.0,Neutral
1759,katalinkarikó indeed dr katalin karikó deserves novelprise unfortunately vaccination using,-0.5,Negative
1760,dubai plans vaccinate 70 per cent population end 2021 achieve herd immunity mass shots,0.0,Neutral
1761,grateful pfizerbiontech vaccine uclh covid 4 weeks ago,0.0,Neutral
1762,mayoroflondon tested traditional vaccines might pfizerbiontech tested vaccine dont know ar,0.0,Neutral
1763,news first pfizerbiontech jab recipient margaret keenans second injection three weeks first jab 8th december,0.16666666666666666,Positive
1764,people doubts efficacy covid19 vaccine according cyprus pharma experts urging,0.0,Neutral
1765,like theres light end tunnel covid19 vaccineday covidvaccine pfizerbiontech,0.4,Positive
1766,video dubai residents queue receive covid19 vaccination coronavirus,0.0,Neutral
1767,belgium pm nationwide tv accusing english authorities lies used population guinea pigs,0.0,Neutral
1768,study london school hygiene tropical medicine lshtm concluded britain must vaccinate two,0.0,Neutral
1769,chairwoman dubais steering committee covid19 vaccinations says gulf emirate plans inoculate 70 pop,0.0,Neutral
1770,pfizerbiontech vaccine overdose 4 admitted hospital germany pfizer pfizervaccine pfizerbiotech,0.0,Neutral
1771,think corona_virus covid2019 coronavirusupdate coronavirus_and_cancer covid_19 covid19,0.0,Neutral
1772,remember correctly pfizerbiontech vaccine developed turks yet turkey opts sellout,0.1,Positive
1773,adding covidvaccine really say took mine xmas week fe,0.2,Positive
1774,83850 doses pfizerbiontech coronavirus vaccine land athens,0.0,Neutral
1775,plandemic scamdemic2020 vaccine death loading endsars lockdown davido lockdown level3 tier5 pfizerbiontech,0.0,Neutral
1776,gene editing articles pfizerbiontech pfizer vaccine,0.0,Neutral
1777,jordan get 1 mln pfizer covid19 vaccine doses health minister afp jordan covidー19 pfizerbiontech,0.0,Neutral
1778,le programme kushi baby de billgates via youtube billgates melindagates oms bayrou,0.0,Neutral
1779,nurse fainted dead watch 6 minutes covid19 covidalert bigpharma,-0.2,Negative
1780,business dont believe pfizerbiontech,0.0,Neutral
1782,first vaccination bag last night covid19 hca studentnurse pfizerbiontech belfasttrust,0.125,Positive
1783,answer questions pfizerbiontech vaccine visas eligibility lies ahead coming,0.0,Neutral
1784,bye spike pfizerinc pfizerbiontech cdcgov fda covid_19 coronavirus vaccine immunization,0.0,Neutral
1785,accidental disclosure msm interview unlikely completely sterilize population vaccines pfizerbiontech,-0.2,Negative
1786,live dubai want covid vaccination read dubai uae vaccination pfizerbiontech,0.13636363636363635,Positive
1787,rusembau sputnikvaccine mfa_russia embrusiaenarges please option sputnik v australia,0.0,Neutral
1788,dcharabaty mchiorean4 moss_md ibd_afzali mregueiromd edwardloftus2 dr_fcalderaibd mondaynightibd abbvie,0.0,Neutral
